arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,cpu_util_peak_pct,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,1000,rep20,2026-06-22T06:52:43+00:00,2026-06-22T06:56:50+00:00,247.0,596.8022215654938,1.895237,2475.5403144,2778.7014058,3297.349992,0.401622,541.2738737765145,132217,0.0,0,132217,10,1000,132217,52.960991323428765,0.0,133.2148137,100.0,45.301124496729116,0.0,134.65829545,100.0,49.13105791007894,52.960991323428765,100.0,2763.1863385010147,6934.0,2.0
A2,1000,rep21,2026-06-22T10:10:21+00:00,2026-06-22T10:14:26+00:00,245.0,493.79723491160684,2.114828,2067.623287,2929.7921458000005,3464.740508,0.532745,578.9495911634906,141279,0.0,0,141279,13,1000,141279,71.43662051193925,0.7425968666666667,0.0,100.0,71.55201218343537,0.44863126666666664,0.0,100.0,71.49431634768732,71.55201218343537,100.0,2912.7046018468372,7155.0,2.0
A2,1000,rep22,2026-06-22T10:16:35+00:00,2026-06-22T10:20:39+00:00,244.0,493.9846825321942,2.113884,1986.9754565,2341.2791875,3045.845983,0.507465,581.1095931214404,141156,0.0,0,141156,13,1000,141156,53.129760044943374,0.0,12.27072545,99.99833377765928,53.058913628006415,0.0,12.269956316666667,99.99499983332778,53.094336836474895,53.129760044943374,99.99833377765928,2339.479308391067,7929.0,2.0
A2,1000,rep23,2026-06-22T10:22:47+00:00,2026-06-22T10:26:52+00:00,245.0,493.6785964903536,2.113401,2118.291,2572.8244649999992,3327.28154,0.521893,579.7060705677633,141225,0.0,0,141225,13,1000,141225,54.44833333333332,0.0,16.84026475,100.0,54.948079820069566,0.0,17.067064666666667,100.0,54.698206576701445,54.948079820069566,100.0,2568.813366307368,7157.0,2.0
A2,1000,rep24,2026-06-22T10:29:00+00:00,2026-06-22T10:33:05+00:00,245.0,479.4412978212576,2.082157,1954.171623,2150.691185,2764.667528,0.523109,585.4550129850928,142541,0.0,0,142541,10,1000,142541,76.6417362381612,0.0,21.1105877,100.0,77.01602398091998,0.0,21.37557885,100.0,76.82888010954059,77.01602398091998,100.0,2146.065077910209,8429.0,2.0
A2,1000,rep25,2026-06-22T10:35:13+00:00,2026-06-22T10:39:19+00:00,246.0,484.1416201604967,2.128002,2459.7717748000005,2989.8310127999994,4023.886899,0.521684,581.286859909964,142353,0.0,0,142353,13,1000,142353,74.61333644517055,0.0,25.41841001666667,100.0,74.59887979762634,0.0,25.710350066666667,100.0,74.60610812139845,74.61333644517055,100.0,3023.3417683469092,7853.0,2.0
A2,1000,rep26,2026-06-22T10:41:27+00:00,2026-06-22T10:45:31+00:00,244.0,500.726168704323,2.109929,2040.383356,2263.9143138000004,2854.460378,0.528579,578.0733314577577,140569,0.0,0,140569,13,1000,140569,53.135,0.0,38.0803446,100.0,52.94028075233815,0.0,38.25911421666667,99.99333322222036,53.03764037616907,53.135,100.0,2281.2854729039323,7231.0,2.0
A2,1000,rep27,2026-06-22T10:47:39+00:00,2026-06-22T10:51:43+00:00,244.0,483.20747248594756,2.126538,2051.1672188000002,2229.4765002,2674.400819,0.534861,584.9910416219639,142185,0.0,0,142185,13,1000,142185,53.858333333333334,0.0,42.91191211666667,100.0,53.74278041553968,0.0,43.30944901666667,100.0,53.80055687443651,53.858333333333334,100.0,2234.195367914372,7532.0,2.0
A2,1000,rep28,2026-06-22T10:53:52+00:00,2026-06-22T10:57:56+00:00,244.0,490.0053922098104,2.091288,1994.7320296,2191.8053320999998,3056.998699,0.521361,581.2213256649823,141572,0.0,0,141572,13,1000,141572,75.125,0.0,47.226193716666664,100.0,74.80168653725192,0.0,47.62267248333333,99.99833544177376,74.96334326862596,75.125,100.0,2209.0381075702503,7498.0,2.0
A2,1000,rep29,2026-06-22T11:00:05+00:00,2026-06-22T11:04:11+00:00,246.0,494.50161117373267,2.0990705,2996.6245863,3262.94233305,3768.677194,0.52925,578.141734485372,141258,0.0,0,141258,13,1000,141258,76.79333333333334,0.0,51.489765766666665,100.0,76.9517302745761,0.0,51.86336493333334,100.0,76.87253180395471,76.9517302745761,100.0,3275.573950961565,7493.0,2.0
A2,1000,rep30,2026-06-22T11:06:19+00:00,2026-06-22T11:10:25+00:00,246.0,484.80235074830256,2.081182,2297.1310335,3028.051516,3777.523969,0.515965,581.7332069830347,142206,0.0,0,142206,13,1000,142206,25.418333333333333,0.0,64.09185828333334,100.0,24.419753657099896,0.0,64.0327661,99.99833488743839,24.919043495216613,25.418333333333333,100.0,3002.412145109554,7231.0,2.0
