arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,cpu_util_peak_pct,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,500,rep01,2026-06-22T01:38:21+00:00,2026-06-22T01:42:23+00:00,242.0,27.27504135768548,1.585465,56.076889,74.495608,5199.811068,0.544902,424.3661542078332,102291,0,0,102291,8,500,102291,49.774071997584706,77.02511315,0.0,94.04636898511593,50.25601897570869,77.04481983333334,0.0,91.98333333333332,50.0150454866467,50.25601897570869,94.04636898511593,66.76976470924023,2912.0,2.0
A2,500,rep02,2026-06-22T01:44:34+00:00,2026-06-22T01:48:36+00:00,242.0,19.918116683468927,1.5243805,55.2094231,65.33372985,3306.840295,0.510349,427.7313745050867,103102,0,0,103102,8,500,103102,68.88621547122798,73.35281606666666,0.0,94.8943398111605,67.6212728573184,73.51247718333333,0.0,93.14794771459495,68.2537441642732,68.88621547122798,94.8943398111605,62.985556770579194,2628.0,2.0
A2,500,rep03,2026-06-22T01:50:45+00:00,2026-06-22T01:54:47+00:00,242.0,20.0690777225882,1.495575,55.261178799999996,66.62386599999986,2890.852375,0.531342,427.6385122284616,103085,0,0,103085,8,500,103085,68.08227087524173,67.83532483333333,0.0,95.58762198682125,64.70398074116169,68.84647441666667,0.0,93.24166666666666,66.39312580820172,68.08227087524173,95.58762198682125,63.567665979218994,2381.0,2.0
A2,500,rep04,2026-06-22T01:56:56+00:00,2026-06-22T02:00:58+00:00,242.0,21.082951603020586,1.510001,55.6029404,69.269409,2692.594581,0.534206,427.1264656051233,102965,0,0,102965,8,500,102965,45.54411065348986,57.66050623333334,0.0,92.54849721089,44.53066739989125,58.17303145,0.0,87.76954458413121,45.037389026690555,45.54411065348986,92.54849721089,65.04520988888683,2312.0,2.0
A2,500,rep05,2026-06-22T02:03:09+00:00,2026-06-22T02:07:11+00:00,242.0,23.97894711152702,1.558275,56.0411222,72.92404439999997,3778.258404,0.516602,425.7985202762638,102639,0,0,102639,8,500,102639,48.34117144217673,54.05826151666667,0.0,93.78597047293351,47.30982350190703,54.68343135,0.0,90.00233123522163,47.82549747204188,48.34117144217673,93.78597047293351,67.53429492162901,3360.0,2.0
A2,500,rep06,2026-06-22T02:09:20+00:00,2026-06-22T02:13:22+00:00,242.0,22.478309830597542,1.5340275,56.014367,73.74266975,3216.562059,0.508731,426.4097751115441,102826,0,0,102826,8,500,102826,66.8862474876482,50.37898615,0.0,95.59277361669474,65.30111068421611,51.18773351666667,0.0,93.33855538148728,66.09367908593217,66.8862474876482,95.59277361669474,68.17047050446712,2793.0,2.0
A2,500,rep07,2026-06-22T02:15:32+00:00,2026-06-22T02:19:34+00:00,242.0,20.14612292356716,1.5631765,55.2548344,66.80768009999998,2469.201953,0.507836,427.6268217633813,103084,0,0,103084,8,500,103084,69.15948547772742,45.23980151666667,0.0,96.08621005784008,67.37311749860794,47.012089966666665,0.0,92.04951122677076,68.26630148816767,69.15948547772742,96.08621005784008,64.01191656067097,2501.0,2.0
A2,500,rep08,2026-06-22T02:21:43+00:00,2026-06-22T02:25:45+00:00,242.0,19.723231696656438,1.518125,55.167574,64.99237744999999,2223.04946,0.519422,427.6705601938649,103124,0,0,103124,8,500,103124,47.23182796848374,34.54601315,0.0,95.51029931337911,46.25765427315143,35.9038339,0.0,92.02346627556207,46.74474112081759,47.23182796848374,95.51029931337911,62.23114985549674,2721.0,2.0
A2,500,rep09,2026-06-22T02:27:54+00:00,2026-06-22T02:31:56+00:00,242.0,22.892384748769096,1.4927695,55.420698,68.72303475,3453.446333,0.50907,426.3220640602134,102766,0,0,102766,8,500,102766,46.86385635072149,30.900851199999998,0.0,94.75352406372508,45.92194878566212,32.35735998333333,0.0,92.8265471091185,46.3929025681918,46.86385635072149,94.75352406372508,63.760150016369465,2406.0,2.0
A2,500,rep10,2026-06-22T02:34:06+00:00,2026-06-22T02:38:08+00:00,242.0,24.295105461929822,1.5175815,55.42324870000001,69.04020049999994,4649.234595,0.524396,425.6340732427216,102600,0,0,102600,8,500,102600,64.28025983472257,27.21151465,0.0,94.75379198718483,63.77100537099,28.758338716666668,0.0,92.9231537757056,64.02563260285629,64.28025983472257,94.75379198718483,64.67863957584692,2814.0,2.0
A2,500,rep11,2026-06-22T02:40:18+00:00,2026-06-22T02:44:20+00:00,242.0,19.582412068008754,1.511147,55.0680138,63.75050844999999,2048.400064,0.524917,427.8538131661796,103134,0,0,103134,8,500,103134,69.76200016498834,22.461191116666665,0.0,95.03374718773435,68.44705621769234,24.86932855,0.0,93.96947201601468,69.10452819134034,69.76200016498834,95.03374718773435,61.78999950415256,2751.0,2.0
A2,500,rep12,2026-06-22T02:46:29+00:00,2026-06-22T02:50:31+00:00,242.0,21.131306988249385,1.5239945000000001,55.4825419,68.73152439999991,2685.024317,0.543539,427.1521719128482,102970,0,0,102970,8,500,102970,46.956428779647524,11.347321216666666,0.0,93.90274418216698,45.705515060293926,13.37691345,0.0,91.24136208475564,46.33097191997072,46.956428779647524,93.90274418216698,64.95266263974119,2590.0,2.0
A2,500,rep13,2026-06-22T02:52:40+00:00,2026-06-22T02:56:42+00:00,242.0,21.331783566391472,1.5010615,55.36482430000001,68.26138209999999,2780.899496,0.524128,427.09193012238245,102950,0,0,102950,8,500,102950,47.35851000546626,7.662727716666667,0.0,93.2312047289984,46.22879565750653,9.807648183333333,0.0,92.53333333333333,46.7936528314864,47.35851000546626,93.2312047289984,65.21768487625761,2731.0,2.0
