arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,cpu_util_peak_pct,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,2000,rep15,2026-06-22T06:41:35+00:00,2026-06-22T06:45:43+00:00,248.0,999.0911670313343,1.349583,5379.426615400001,5392.0397743,5892.685806,0.476445,860.9541928314297,212152,0.10425543949621026,22118,190034,18,2000,212152,53.806594511348024,0.0,101.61857855,99.996663719619,54.067253432439635,0.0,101.78274865,100.0,53.93692397189383,54.067253432439635,100.0,5401.944005311582,14765.0,2.0
A2,2000,rep16,2026-06-22T06:47:53+00:00,2026-06-22T06:52:01+00:00,248.0,1002.7278045459946,1.3341509999999999,5378.0436819999995,5391.7574319,6097.869869,0.443259,859.4775599162202,211774,0.10548981461369196,22340,189434,17,2000,211774,53.35433741474194,0.0,106.40273320557796,100.0,53.59605138824914,0.0,106.41382268622313,100.0,53.47519440149554,53.59605138824914,100.0,5402.488337107416,12972.084677419354,2.0
A2,2000,rep17,2026-06-22T06:54:14+00:00,2026-06-22T06:58:22+00:00,248.0,1001.0415624595134,1.31546,5380.9107034,5392.8674742,5546.666955,0.461993,860.1744904665014,211953,0.09818214415460032,20810,191143,17,2000,211953,70.3582584592345,0.0,110.71129966666666,99.97831453926736,78.55704153218298,0.0,110.73100466666666,100.0,74.45764999570875,78.55704153218298,100.0,5385.546242966866,15581.0,2.0
A2,2000,rep18,2026-06-22T07:00:33+00:00,2026-06-22T07:04:40+00:00,247.0,994.5914967880127,1.3551305,5380.6066415000005,5392.7048445,5754.037675,0.437068,862.9623668150978,212646,0.10452583166389211,22227,190419,18,2000,212646,80.09665257934785,0.0,115.11547456666666,99.99833336111064,75.19974689310735,0.0,115.12399718333333,100.0,77.6481997362276,80.09665257934785,100.0,5400.763585198032,14619.0,2.0
A2,2000,rep19,2026-06-22T07:06:51+00:00,2026-06-22T07:10:58+00:00,247.0,1001.8195477184832,1.3423085,5377.2957007,5390.8299017,7018.621399,0.434456,859.7556501840913,211842,0.10362911981571171,21953,189889,18,2000,211842,53.062020742738035,0.0,128.47964416666667,99.97833261108704,53.18908182635067,0.0,128.5453519,99.99333821863965,53.12555128454436,53.18908182635067,99.99333821863965,5406.375267173916,13883.0,2.0
A2,2000,rep20,2026-06-22T07:13:11+00:00,2026-06-22T07:17:19+00:00,248.0,1001.785134339272,1.3341880000000002,5380.240233,5392.453120149999,5995.297409,0.443112,859.9674671898345,211920,0.10101453378633446,21407,190513,17,2000,211920,49.211751769450046,0.0,132.7690603,100.0,57.92764591294091,0.0,132.86835516666667,100.0,53.569698841195475,57.92764591294091,100.0,5409.722991112253,17773.0,2.0
A2,2000,rep21,2026-06-22T20:13:32+00:00,2026-06-22T20:17:40+00:00,248.0,1000.0424974900646,1.300998,5379.2891046,5393.4080336,5788.546018,0.409199,860.4307642772511,212013,0.10195601213133157,21616,190397,18,2000,212013,71.1603718107155,0.0,53.4254392,99.99001929602767,59.33870050428025,0.0,53.96665465,100.0,65.24953615749787,71.1603718107155,100.0,5371.930445951526,14620.0,2.0
A2,2000,rep22,2026-06-22T20:19:49+00:00,2026-06-22T20:23:56+00:00,247.0,998.5456109919418,1.278296,5383.9542581999995,5395.9908825,5540.516344,0.412279,861.2054148860976,212207,0.1040587728020282,22082,190125,18,2000,212207,79.46776949277714,0.0,57.806193283333336,100.0,79.92716199410486,0.0,58.3860483,100.0,79.697465743441,79.92716199410486,100.0,5367.719223238122,13895.0,2.0
A2,2000,rep23,2026-06-22T20:26:07+00:00,2026-06-22T20:30:15+00:00,248.0,1003.2070646178215,1.286864,5382.5759914,5395.831055449999,6172.441948,0.422599,859.2600044572147,211722,0.09972038805603574,21113,190609,18,2000,211722,54.27297727821999,0.0,69.67914431666667,99.95006242197253,54.54681673014189,0.0,70.64051291666667,100.0,54.40989700418094,54.54681673014189,100.0,5408.976842402997,15901.0,2.0
A2,2000,rep24,2026-06-22T20:32:24+00:00,2026-06-22T20:36:32+00:00,248.0,997.38601006664,1.2731569999999999,5381.4081055999995,5393.1619101,5682.429963,0.430339,861.5836689465435,212310,0.10219019358485233,21696,190614,18,2000,212310,54.21369950646031,0.0,75.60824693333333,99.61081044965592,54.54103581389777,0.0,76.25234476666667,99.95833333333333,54.37736766017904,54.54103581389777,99.95833333333333,5395.590147778347,15088.0,2.0
A2,2000,rep25,2026-06-22T20:38:41+00:00,2026-06-22T20:42:49+00:00,248.0,1000.7515516448765,1.285959,5377.0851765,5392.73151445,6021.048613,0.384305,860.0686452330891,211934,0.10559419441901724,22379,189555,18,2000,211934,74.29775088451896,0.0,80.04166788333333,99.83013306243441,62.466966779916945,0.0,80.69936346666667,100.0,68.38235883221796,74.29775088451896,100.0,5401.208874508317,15012.0,2.0
A2,2000,rep26,2026-06-22T20:44:58+00:00,2026-06-22T20:49:06+00:00,248.0,995.3486721114591,1.3286535000000002,5378.7354037000005,5392.559544600001,6660.63781,0.426866,861.5963351376853,212362,0.103601397613509,22001,190361,17,2000,212362,79.09809477951828,0.0,84.60219528884409,99.98000733064542,79.7261980251437,0.0,85.2853662844086,100.0,79.41214640233099,79.7261980251437,100.0,5365.518388742762,12772.387096774193,2.0
A2,2000,rep27,2026-06-22T20:51:15+00:00,2026-06-22T20:55:23+00:00,248.0,999.0671747979186,1.285785,5383.111335,5394.838303500001,5714.3213,0.422558,860.8035938078646,212091,0.09804282124182544,20794,191297,18,2000,212091,54.66783656251905,0.0,96.65452885,100.0,54.48,0.0,97.71922506666667,99.94166666666666,54.57391828125952,54.66783656251905,100.0,5402.387083527925,15020.0,2.0
A2,2000,rep28,2026-06-22T20:57:32+00:00,2026-06-22T21:01:40+00:00,248.0,998.9426729442149,1.298154,5378.9265116,5392.1405355,6329.995748,0.433993,860.7015196775928,212075,0.10035600612990687,21283,190792,18,2000,212075,54.252163787661175,0.0,101.75220605,100.0,54.46544519389865,0.0,103.06286588333333,99.96169411921457,54.35880449077992,54.46544519389865,100.0,5401.280109762815,13902.0,2.0
A2,2000,rep29,2026-06-22T21:03:49+00:00,2026-06-22T21:07:57+00:00,248.0,999.1818670686195,1.3290365,5379.6872313,5393.5724787,6255.410943,0.405435,860.9940230529718,212132,0.1028510550034884,21818,190314,17,2000,212132,76.79852042352061,0.0,106.1626361,99.77660709522539,65.10795699124955,0.0,107.50176813333333,99.98999266128494,70.95323870738508,76.79852042352061,99.98999266128494,5402.278731190093,13265.0,2.0
A2,2000,rep30,2026-06-22T21:10:07+00:00,2026-06-22T21:14:15+00:00,248.0,998.5857339641922,1.284275,5381.7360502,5394.4363247,5785.493399,0.438858,861.1960310578709,212195,0.09700982586771602,20585,191610,18,2000,212195,77.1110156511715,0.0,110.57364091666666,99.99166666666666,80.18457465486368,0.0,111.92953075,100.0,78.6477951530176,80.18457465486368,100.0,5402.751590601953,15644.0,2.0
