arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,cpu_util_peak_pct,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,500,rep19,2026-06-22T03:29:48+00:00,2026-06-22T03:33:50+00:00,242.0,20.23322179327165,1.4656289999999998,55.436216,69.05354645,2007.931199,0.513363,427.535616015599,103058,0,0,103058,8,500,103058,69.07995885665987,0.0,23.036519783333333,96.14134511209268,67.59767269532094,0.0,19.7758559,92.36379379246036,68.33881577599041,69.07995885665987,96.14134511209268,66.24171157437095,2654.0,2.0
A2,500,rep20,2026-06-22T03:35:59+00:00,2026-06-22T03:40:01+00:00,242.0,21.605888945416098,1.4807095000000001,55.03673770000001,65.0346359,3876.902119,0.533164,427.05689954461315,102942,0,0,102942,8,500,102942,64.07609098197977,0.0,28.871766092699726,95.399447201039,60.819106158124846,0.0,24.85780547589532,92.96666666666665,62.44759857005231,64.07609098197977,95.399447201039,62.58828177446765,2454.0206611570247,2.0
A2,500,rep21,2026-06-22T18:38:44+00:00,2026-06-22T18:42:46+00:00,242.0,21.633634001166026,1.3719955000000001,63.326219900000005,80.9829407,465.746405,0.505377,426.9139453031112,102918,0,0,102918,8,500,102918,67.35521528783238,0.0,1.4905554166666666,94.07877214009855,57.98172758229795,0.0,1.2270308166666666,94.46093802121555,62.668471435065165,67.35521528783238,94.46093802121555,78.7404010194534,2454.0,2.0
A2,500,rep22,2026-06-22T18:44:56+00:00,2026-06-22T18:48:58+00:00,242.0,20.970803217782432,1.3759095000000001,61.383206200000025,79.14183339999995,361.366439,0.501954,427.2488555300893,102988,0,0,102988,8,500,102988,69.28947988874259,0.0,5.166651983333334,94.03340890904242,70.20974779018212,0.0,5.507717783333334,95.53333333333333,69.74961383946236,70.20974779018212,95.53333333333333,77.25988371836627,2612.0,2.0
A2,500,rep23,2026-06-22T18:51:09+00:00,2026-06-22T18:55:11+00:00,242.0,20.638950389299065,1.35443,62.405242199999996,79.1668463999999,314.019144,0.494186,427.4482779900461,103039,0,0,103039,8,500,103039,47.364588189675544,0.0,16.338245933333333,94.61955798162694,47.644892162845714,0.0,16.486814433333333,95.71666666666667,47.504740176260626,47.644892162845714,95.71666666666667,77.69980818113223,2718.0,2.0
A2,500,rep24,2026-06-22T18:57:20+00:00,2026-06-22T19:01:22+00:00,242.0,21.382182454746523,1.397453,62.975213800000006,80.72969599999998,379.983123,0.501812,427.0079683978179,102943,0,0,102943,8,500,102943,46.74446215913819,0.0,20.92014305,92.62582456839972,46.928841658954845,0.0,21.439629083333333,92.69868762907201,46.836651909046516,46.928841658954845,92.69868762907201,78.57469182596584,2624.0,2.0
A2,500,rep25,2026-06-22T19:03:32+00:00,2026-06-22T19:07:34+00:00,242.0,23.068853637844082,1.388967,64.14801580000001,82.89840309999994,902.441745,0.51757,426.1976342124078,102743,0,0,102743,8,500,102743,64.21785805861346,0.0,24.571738933333332,93.95313177105903,54.41053563472508,0.0,25.154450166666667,94.46927747014477,59.31419684666927,64.21785805861346,94.46927747014477,79.81642718272815,2576.0,2.0
A2,500,rep26,2026-06-22T19:09:43+00:00,2026-06-22T19:13:45+00:00,242.0,21.01172682814049,1.39359,62.333367,78.8519705,461.823634,0.50519,427.05942985184043,102991,0,0,102991,8,500,102991,69.24386067253081,0.0,28.2065717,94.20422876024232,69.91583453023398,0.0,28.89884335,95.11666666666667,69.5798476013824,69.91583453023398,95.11666666666667,77.20391471346379,2397.0,2.0
A2,500,rep27,2026-06-22T19:15:55+00:00,2026-06-22T19:19:57+00:00,242.0,19.75202583361628,1.361383,59.72435,74.176275,213.906541,0.521839,427.8734475321022,103141,0,0,103141,8,500,103141,53.504786578072206,0.0,33.03800986666667,94.44638607352672,65.64885761983751,0.0,33.453535466666665,96.24166666666667,59.576822098954864,65.64885761983751,96.24166666666667,73.00539923266811,2262.0,2.0
A2,500,rep28,2026-06-22T19:22:08+00:00,2026-06-22T19:26:10+00:00,242.0,20.737523135303434,1.365841,61.85209180000004,78.53097119999997,332.776243,0.495732,427.39341284781494,103035,0,0,103035,8,500,103035,47.098975379951206,0.0,44.043734566666664,96.01590973389472,47.41806528765413,0.0,44.881258116666665,94.93713048546924,47.258520333802664,47.41806528765413,96.01590973389472,76.88081845260196,2718.0,2.0
A2,500,rep29,2026-06-22T19:28:19+00:00,2026-06-22T19:32:21+00:00,242.0,21.303007847594497,1.354528,62.978940199999975,80.01598379999992,654.848025,0.477281,427.1090517369777,102949,0,0,102949,8,500,102949,60.76426610513792,0.0,47.698202933333334,93.67352035295096,50.681710587755205,0.0,48.60365895,94.70120252847875,55.72298834644656,60.76426610513792,94.70120252847875,77.84759267532873,2628.0,2.0
A2,500,rep30,2026-06-22T19:34:30+00:00,2026-06-22T19:38:32+00:00,242.0,20.744537427651917,1.3550085,62.0430175,78.281151,578.951326,0.482143,427.3195270448985,103016,0,0,103016,8,500,103016,69.07750670232443,0.0,51.34962718333333,95.09028875759341,70.05726553374238,0.0,52.336048383333335,96.34601292385584,69.5673861180334,70.05726553374238,96.34601292385584,76.30165793196224,2556.0,2.0
A2,1000,rep01,2026-06-22T04:54:19+00:00,2026-06-22T04:58:23+00:00,244.0,613.0666805216053,1.6386150000000002,2446.2716520000004,2650.56724455,3252.936962,0.41559,537.7758915922491,130882,0.0,0,130882,13,1000,130882,77.43526777584212,2.3614933,0.0,100.0,76.4639677545915,2.3628147166666666,0.0,100.0,76.9496177652168,77.43526777584212,100.0,2659.5020970837277,6985.0,2.0
A2,1000,rep02,2026-06-22T05:00:31+00:00,2026-06-22T05:04:36+00:00,245.0,594.6483573726825,1.6535725000000001,2550.7576555000014,2796.6419636,3197.563492,0.414741,543.353516865708,132362,0.0,0,132362,14,1000,132362,69.12807439096702,0.0,2.2134552,100.0,76.18958635160114,0.0,2.1814820166666666,100.0,72.65883037128407,76.18958635160114,100.0,2783.0211674858497,7534.0,2.0
A2,1000,rep03,2026-06-22T05:06:44+00:00,2026-06-22T05:10:48+00:00,244.0,596.3702104716958,1.665187,2417.3624598,2640.58573995,3247.595535,0.396176,542.3389866217711,132228,0.0,0,132228,5,1000,132228,53.15840066854514,0.0,15.287198433333334,100.0,53.489730020517435,0.0,15.32951445,100.0,53.32406534453129,53.489730020517435,100.0,2658.315027855388,7643.0,2.0
