arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct,cpu_credit_balance,cpu_surplus_credit,cpu_util_peak_pct,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,100,rep30,2026-06-22T12:36:10+00:00,2026-06-22T12:40:12+00:00,242.0,16.61786026902251,1.5196195,51.8548535,52.404312,94.426148,0.564486,85.82319443219028,20686,0.0,0,20686,2,100,20686,6.970181201009932,0.0,,35.3,7.236784396373987,0.0,31.363976466666667,35.3,6.703578005645878,0.0,32.572841233333335,33.19284333977477,6.970181201009932,7.236784396373987,51.77970240455237,621.0,2.0
A2,500,rep01,2026-06-22T01:38:21+00:00,2026-06-22T01:42:23+00:00,242.0,27.27504135768548,1.585465,56.076889,74.495608,5199.811068,0.544902,424.3661542078332,102291,0.0,0,102291,8,500,102291,50.0150454866467,77.03496649166667,,94.04636898511592,49.77407199758471,77.02511315,0.0,94.04636898511592,50.25601897570869,77.04481983333334,0.0,91.98333333333332,50.0150454866467,50.25601897570869,66.76976470924023,2912.0,2.0
A2,500,rep02,2026-06-22T01:44:34+00:00,2026-06-22T01:48:36+00:00,242.0,19.918116683468927,1.5243805,55.2094231,65.33372985,3306.840295,0.510349,427.7313745050867,103102,0.0,0,103102,8,500,103102,68.2537441642732,73.43264662499999,,94.8943398111605,68.88621547122798,73.35281606666666,0.0,94.8943398111605,67.6212728573184,73.51247718333333,0.0,93.14794771459496,68.2537441642732,68.88621547122798,62.9855567705792,2628.0,2.0
A2,500,rep03,2026-06-22T01:50:45+00:00,2026-06-22T01:54:47+00:00,242.0,20.0690777225882,1.495575,55.2611788,66.62386599999986,2890.852375,0.531342,427.6385122284616,103085,0.0,0,103085,8,500,103085,66.39312580820172,68.34089962499999,,95.58762198682123,68.08227087524173,67.83532483333333,0.0,95.58762198682123,64.70398074116169,68.84647441666667,0.0,93.24166666666666,66.39312580820172,68.08227087524173,63.567665979218994,2381.0,2.0
A2,500,rep04,2026-06-22T01:56:56+00:00,2026-06-22T02:00:58+00:00,242.0,21.082951603020582,1.510001,55.6029404,69.269409,2692.594581,0.534206,427.1264656051233,102965,0.0,0,102965,8,500,102965,45.037389026690555,57.916768841666666,,92.54849721089,45.54411065348986,57.66050623333334,0.0,92.54849721089,44.53066739989125,58.17303145,0.0,87.76954458413121,45.03738902669056,45.54411065348986,65.04520988888683,2312.0,2.0
A2,500,rep05,2026-06-22T02:03:09+00:00,2026-06-22T02:07:11+00:00,242.0,23.97894711152702,1.558275,56.0411222,72.92404439999997,3778.258404,0.516602,425.7985202762638,102639,0.0,0,102639,8,500,102639,47.82549747204188,54.370846433333334,,93.78597047293351,48.34117144217673,54.05826151666667,0.0,93.78597047293351,47.30982350190703,54.68343135,0.0,90.00233123522163,47.82549747204188,48.34117144217673,67.53429492162901,3360.0,2.0
A2,500,rep06,2026-06-22T02:09:20+00:00,2026-06-22T02:13:22+00:00,242.0,22.478309830597546,1.5340275,56.014367,73.74266975,3216.562059,0.508731,426.4097751115441,102826,0.0,0,102826,8,500,102826,66.09367908593217,50.783359833333336,,95.59277361669474,66.8862474876482,50.37898615,0.0,95.59277361669474,65.30111068421611,51.18773351666667,0.0,93.33855538148728,66.09367908593217,66.8862474876482,68.17047050446712,2793.0,2.0
A2,500,rep07,2026-06-22T02:15:32+00:00,2026-06-22T02:19:34+00:00,242.0,20.14612292356716,1.5631765,55.2548344,66.80768009999998,2469.201953,0.507836,427.6268217633813,103084,0.0,0,103084,8,500,103084,68.26630148816767,46.12594574166667,,96.08621005784008,69.15948547772742,45.23980151666667,0.0,96.08621005784008,67.37311749860794,47.012089966666665,0.0,92.04951122677076,68.26630148816767,69.15948547772742,64.01191656067097,2501.0,2.0
A2,500,rep08,2026-06-22T02:21:43+00:00,2026-06-22T02:25:45+00:00,242.0,19.72323169665644,1.518125,55.167574,64.99237744999999,2223.04946,0.519422,427.6705601938649,103124,0.0,0,103124,8,500,103124,46.74474112081759,35.224923525,,95.51029931337912,47.23182796848374,34.54601315,0.0,95.51029931337912,46.25765427315143,35.9038339,0.0,92.02346627556209,46.74474112081759,47.23182796848374,62.23114985549674,2721.0,2.0
A2,500,rep09,2026-06-22T02:27:54+00:00,2026-06-22T02:31:56+00:00,242.0,22.892384748769096,1.4927695,55.420698,68.72303475,3453.446333,0.50907,426.3220640602134,102766,0.0,0,102766,8,500,102766,46.3929025681918,31.629105591666665,,94.75352406372508,46.86385635072149,30.9008512,0.0,94.75352406372508,45.92194878566212,32.35735998333333,0.0,92.8265471091185,46.3929025681918,46.86385635072149,63.760150016369465,2406.0,2.0
A2,500,rep10,2026-06-22T02:34:06+00:00,2026-06-22T02:38:08+00:00,242.0,24.295105461929825,1.5175815,55.42324870000001,69.04020049999994,4649.234595,0.524396,425.6340732427216,102600,0.0,0,102600,8,500,102600,64.02563260285629,27.984926683333335,,94.75379198718484,64.28025983472257,27.21151465,0.0,94.75379198718484,63.77100537099,28.758338716666668,0.0,92.9231537757056,64.02563260285629,64.28025983472257,64.67863957584692,2814.0,2.0
A2,500,rep11,2026-06-22T02:40:18+00:00,2026-06-22T02:44:20+00:00,242.0,19.582412068008757,1.511147,55.0680138,63.75050844999999,2048.400064,0.524917,427.8538131661796,103134,0.0,0,103134,8,500,103134,69.10452819134034,23.66525983333333,,95.03374718773436,69.76200016498834,22.461191116666665,0.0,95.03374718773436,68.44705621769234,24.86932855,0.0,93.96947201601468,69.10452819134034,69.76200016498834,61.78999950415256,2751.0,2.0
A2,500,rep12,2026-06-22T02:46:29+00:00,2026-06-22T02:50:31+00:00,242.0,21.131306988249385,1.5239945,55.4825419,68.73152439999991,2685.024317,0.543539,427.1521719128482,102970,0.0,0,102970,8,500,102970,46.33097191997072,12.362117333333334,,93.90274418216698,46.95642877964752,11.347321216666666,0.0,93.90274418216698,45.705515060293926,13.37691345,0.0,91.24136208475564,46.33097191997072,46.95642877964752,64.95266263974119,2590.0,2.0
A2,500,rep13,2026-06-22T02:52:40+00:00,2026-06-22T02:56:42+00:00,242.0,21.331783566391472,1.5010615,55.36482430000001,68.26138209999999,2780.899496,0.524128,427.0919301223825,102950,0.0,0,102950,8,500,102950,46.7936528314864,8.73518795,,93.2312047289984,47.35851000546626,7.662727716666667,0.0,93.2312047289984,46.22879565750653,9.807648183333333,0.0,92.53333333333332,46.7936528314864,47.35851000546626,65.21768487625761,2731.0,2.0
A2,500,rep14,2026-06-22T02:58:51+00:00,2026-06-22T03:02:53+00:00,242.0,24.03239337364111,1.5670985,55.8778309,71.9260876,4585.692347,0.506159,425.75677606818624,102644,0.0,0,102644,8,500,102644,59.193054323931676,5.129003316666667,,94.8380752370952,59.03232722550329,3.982032766666667,0.0,94.8380752370952,59.35378142236007,6.275973866666667,0.0,93.6,59.19305432393168,59.35378142236007,66.1621563279472,2572.0,2.0
A2,500,rep15,2026-06-22T03:05:03+00:00,2026-06-22T03:09:06+00:00,243.0,24.009123999268425,1.499679,55.7574747,72.27383949999997,2697.156467,0.520951,425.3864050944917,102534,0.0,0,102534,8,500,102534,68.05119924049892,1.268536725,,95.68503779346248,69.19442164229503,0.0,0.2639771166666667,95.68503779346248,66.90797683870281,2.53707345,0.0,93.78489641494023,68.05119924049892,69.19442164229503,65.37592294557825,2993.0,2.0
A2,500,rep16,2026-06-22T03:11:15+00:00,2026-06-22T03:15:17+00:00,242.0,24.92811224572361,1.535632,55.52377880000002,68.72141459999987,5503.234157,0.484977,425.6283257564652,102595,0.0,0,102595,8,500,102595,45.84617205957814,0.0,,94.37185427152428,46.39093797655918,0.0,11.754324566666666,94.37185427152428,45.30140614259709,0.0,8.5155217,93.55086244286524,45.84617205957814,46.39093797655918,65.19173936314571,2931.0,2.0
A2,500,rep17,2026-06-22T03:17:26+00:00,2026-06-22T03:21:28+00:00,242.0,19.866600987148445,1.486295,55.2467552,65.98534329999995,1442.064446,0.521889,427.71223069326,103099,0.0,0,103099,8,500,103099,46.43731900672381,0.0,,93.05988433140551,47.19092234295226,0.0,15.39026675,93.05988433140551,45.68371567049535,0.0,12.537176116666666,91.43333333333334,46.43731900672381,47.19092234295226,62.51631470254653,2542.0,2.0
A2,500,rep18,2026-06-22T03:23:37+00:00,2026-06-22T03:27:39+00:00,242.0,22.07697593540981,1.493064,55.1103792,65.49837839999996,4799.451411,0.524334,426.7294698598674,102864,0.0,0,102864,8,500,102864,55.65072326167659,0.0,,94.84797016018916,55.40479770209513,0.0,19.122063850000004,94.84797016018916,55.89664882125804,0.0,16.143340566666666,93.61666666666667,55.65072326167659,55.89664882125804,62.65303798746044,2656.0,2.0
A2,500,rep19,2026-06-22T03:29:48+00:00,2026-06-22T03:33:50+00:00,242.0,20.23322179327165,1.4656289999999998,55.436216,69.05354645,2007.931199,0.513363,427.535616015599,103058,0.0,0,103058,8,500,103058,68.33881577599041,0.0,,96.14134511209268,69.07995885665987,0.0,23.036519783333333,96.14134511209268,67.59767269532094,0.0,19.7758559,92.36379379246036,68.33881577599041,69.07995885665987,66.24171157437095,2654.0,2.0
A2,500,rep20,2026-06-22T03:35:59+00:00,2026-06-22T03:40:01+00:00,242.0,21.605888945416098,1.4807095,55.03673770000001,65.0346359,3876.902119,0.533164,427.0568995446132,102942,0.0,0,102942,8,500,102942,62.44759857005231,0.0,,95.399447201039,64.07609098197977,0.0,28.87176609269973,95.399447201039,60.819106158124846,0.0,24.85780547589532,92.96666666666664,62.44759857005231,64.07609098197977,62.58828177446765,2454.0206611570247,2.0
A2,500,rep21,2026-06-22T18:38:44+00:00,2026-06-22T18:42:46+00:00,242.0,21.633634001166023,1.3719955,63.326219900000005,80.9829407,465.746405,0.505377,426.9139453031112,102918,0.0,0,102918,8,500,102918,62.668471435065165,0.0,,94.46093802121555,67.35521528783238,0.0,1.4905554166666666,94.07877214009856,57.98172758229795,0.0,1.2270308166666666,94.46093802121555,62.668471435065165,67.35521528783238,78.7404010194534,2454.0,2.0
A2,500,rep22,2026-06-22T18:44:56+00:00,2026-06-22T18:48:58+00:00,242.0,20.970803217782432,1.3759095,61.383206200000025,79.14183339999995,361.366439,0.501954,427.2488555300893,102988,0.0,0,102988,8,500,102988,69.74961383946236,0.0,,95.53333333333332,69.28947988874259,0.0,5.166651983333334,94.03340890904242,70.20974779018212,0.0,5.507717783333334,95.53333333333332,69.74961383946236,70.20974779018212,77.25988371836627,2612.0,2.0
A2,500,rep23,2026-06-22T18:51:09+00:00,2026-06-22T18:55:11+00:00,242.0,20.638950389299065,1.35443,62.4052422,79.1668463999999,314.019144,0.494186,427.4482779900461,103039,0.0,0,103039,8,500,103039,47.504740176260626,0.0,,95.71666666666668,47.36458818967554,0.0,16.338245933333333,94.61955798162694,47.644892162845714,0.0,16.486814433333333,95.71666666666668,47.50474017626063,47.644892162845714,77.69980818113223,2718.0,2.0
A2,500,rep24,2026-06-22T18:57:20+00:00,2026-06-22T19:01:22+00:00,242.0,21.382182454746523,1.397453,62.975213800000006,80.72969599999998,379.983123,0.501812,427.0079683978179,102943,0.0,0,102943,8,500,102943,46.836651909046516,0.0,,92.698687629072,46.74446215913819,0.0,20.92014305,92.62582456839972,46.928841658954845,0.0,21.439629083333333,92.698687629072,46.83665190904652,46.928841658954845,78.57469182596584,2624.0,2.0
A2,500,rep25,2026-06-22T19:03:32+00:00,2026-06-22T19:07:34+00:00,242.0,23.06885363784408,1.388967,64.14801580000001,82.89840309999994,902.441745,0.51757,426.1976342124078,102743,0.0,0,102743,8,500,102743,59.31419684666927,0.0,,94.46927747014476,64.21785805861346,0.0,24.57173893333333,93.95313177105903,54.41053563472508,0.0,25.154450166666667,94.46927747014476,59.31419684666927,64.21785805861346,79.81642718272815,2576.0,2.0
A2,500,rep26,2026-06-22T19:09:43+00:00,2026-06-22T19:13:45+00:00,242.0,21.01172682814049,1.39359,62.333367,78.8519705,461.823634,0.50519,427.0594298518404,102991,0.0,0,102991,8,500,102991,69.5798476013824,0.0,,95.11666666666667,69.24386067253081,0.0,28.2065717,94.20422876024232,69.91583453023398,0.0,28.89884335,95.11666666666667,69.5798476013824,69.91583453023398,77.20391471346379,2397.0,2.0
A2,500,rep27,2026-06-22T19:15:55+00:00,2026-06-22T19:19:57+00:00,242.0,19.75202583361628,1.361383,59.72435,74.176275,213.906541,0.521839,427.8734475321022,103141,0.0,0,103141,8,500,103141,59.576822098954864,0.0,,96.24166666666667,53.504786578072206,0.0,33.03800986666667,94.44638607352672,65.64885761983751,0.0,33.453535466666665,96.24166666666667,59.576822098954864,65.64885761983751,73.00539923266811,2262.0,2.0
A2,500,rep28,2026-06-22T19:22:08+00:00,2026-06-22T19:26:10+00:00,242.0,20.737523135303437,1.365841,61.85209180000004,78.53097119999997,332.776243,0.495732,427.3934128478149,103035,0.0,0,103035,8,500,103035,47.258520333802664,0.0,,96.01590973389472,47.098975379951206,0.0,44.04373456666666,96.01590973389472,47.41806528765413,0.0,44.881258116666665,94.93713048546924,47.25852033380266,47.41806528765413,76.88081845260196,2718.0,2.0
A2,500,rep29,2026-06-22T19:28:19+00:00,2026-06-22T19:32:21+00:00,242.0,21.303007847594497,1.354528,62.978940199999975,80.01598379999992,654.848025,0.477281,427.1090517369777,102949,0.0,0,102949,8,500,102949,55.72298834644656,0.0,,94.70120252847876,60.76426610513792,0.0,47.69820293333333,93.67352035295096,50.681710587755205,0.0,48.60365895,94.70120252847876,55.72298834644656,60.76426610513792,77.84759267532873,2628.0,2.0
A2,500,rep30,2026-06-22T19:34:30+00:00,2026-06-22T19:38:32+00:00,242.0,20.74453742765192,1.3550085,62.0430175,78.281151,578.951326,0.482143,427.3195270448985,103016,0.0,0,103016,8,500,103016,69.5673861180334,0.0,,96.34601292385584,69.07750670232443,0.0,51.34962718333333,95.0902887575934,70.05726553374238,0.0,52.336048383333335,96.34601292385584,69.5673861180334,70.05726553374238,76.30165793196224,2556.0,2.0
A2,1000,rep01,2026-06-22T04:54:19+00:00,2026-06-22T04:58:23+00:00,244.0,613.0666805216053,1.6386150000000002,2446.2716520000004,2650.56724455,3252.936962,0.41559,537.7758915922491,130882,0.0,0,130882,13,1000,130882,76.9496177652168,2.362154008333333,,100.0,77.43526777584212,2.3614933,0.0,100.0,76.4639677545915,2.362814716666666,0.0,100.0,76.9496177652168,77.43526777584212,2659.502097083728,6985.0,2.0
A2,1000,rep02,2026-06-22T05:00:31+00:00,2026-06-22T05:04:36+00:00,245.0,594.6483573726825,1.6535725,2550.7576555000014,2796.6419636,3197.563492,0.414741,543.353516865708,132362,0.0,0,132362,14,1000,132362,72.65883037128407,0.0,,100.0,69.12807439096702,0.0,2.2134552,100.0,76.18958635160114,0.0,2.181482016666666,100.0,72.65883037128407,76.18958635160114,2783.0211674858497,7534.0,2.0
A2,1000,rep03,2026-06-22T05:06:44+00:00,2026-06-22T05:10:48+00:00,244.0,596.3702104716958,1.665187,2417.3624598,2640.58573995,3247.595535,0.396176,542.3389866217711,132228,0.0,0,132228,5,1000,132228,53.32406534453129,0.0,,100.0,53.15840066854514,0.0,15.287198433333334,100.0,53.48973002051744,0.0,15.32951445,100.0,53.32406534453129,53.48973002051744,2658.315027855388,7643.0,2.0
A2,1000,rep04,2026-06-22T05:12:56+00:00,2026-06-22T05:17:02+00:00,246.0,600.3240581961894,1.644257,2656.986783,3190.253126,3920.611958,0.397368,539.3211046188745,132071,0.0,0,132071,10,1000,132071,55.162684071061236,0.0,,100.0,56.4290840391682,0.0,19.631518472357723,100.0,53.89628410295426,0.0,19.71437095907859,100.0,55.16268407106124,56.4290840391682,3184.8037918419536,6891.634146341464,2.0
A2,1000,rep05,2026-06-22T05:19:10+00:00,2026-06-22T05:23:14+00:00,244.0,595.3731416916926,1.793034,2523.9817352000005,2782.8823481,3772.565903,0.403248,542.6316106551559,132327,0.0,0,132327,8,1000,132327,75.69546795924636,0.0,,100.0,77.64607929662131,0.0,23.855102233333334,100.0,73.7448566218714,0.0,24.020177033333333,100.0,75.69546795924636,77.64607929662131,2775.214238671821,8220.0,2.0
A2,1000,rep06,2026-06-22T05:25:22+00:00,2026-06-22T05:29:27+00:00,245.0,609.7100555734074,1.685531,2465.619935,2660.9661151999994,3399.370718,0.404023,537.002583728525,131185,0.0,0,131185,14,1000,131185,74.60365950513551,0.0,,100.0,72.10462503722019,0.0,28.285697766666665,100.0,77.10269397305083,0.0,28.41393975,100.0,74.60365950513551,77.10269397305083,2685.2936695294243,7276.0,2.0
A2,1000,rep07,2026-06-22T05:31:35+00:00,2026-06-22T05:35:40+00:00,245.0,604.8340967488722,1.656394,2528.918207,2815.7764635000003,3328.444026,0.412505,539.7868334321314,131511,0.0,0,131511,13,1000,131511,53.28667861239728,0.0,,100.0,52.97541080080498,0.0,41.51279693333333,100.0,53.59794642398958,0.0,41.60965363333333,100.0,53.28667861239728,53.59794642398958,2815.241792244404,7244.0,2.0
A2,1000,rep08,2026-06-22T05:37:48+00:00,2026-06-22T05:41:53+00:00,245.0,589.6819870825723,1.709276,2349.316988,2576.8174043999998,3238.82466,0.415268,544.2647210726726,132843,0.0,0,132843,13,1000,132843,54.127796352135874,0.0,,100.0,54.89311576131407,0.0,45.808567466666666,100.0,53.36247694295768,0.0,45.97366848333333,100.0,54.127796352135874,54.89311576131407,2581.201713531388,6732.0,2.0
A2,1000,rep09,2026-06-22T05:44:01+00:00,2026-06-22T05:48:06+00:00,245.0,589.647818851476,1.602278,2379.0080826,2592.107117399999,3228.934438,0.407919,544.2561348085064,132849,0.0,0,132849,13,1000,132849,73.98222321016245,0.0,,100.0,76.56805671909943,0.0,50.15761611666667,100.0,71.39638970122546,0.0,50.30298436666666,100.0,73.98222321016245,76.56805671909943,2591.380648823167,7710.0,2.0
A2,1000,rep10,2026-06-22T05:50:14+00:00,2026-06-22T05:54:18+00:00,244.0,604.8140808137479,1.683629,2536.603969700001,2849.04223645,3356.533926,0.412391,539.892367370603,131522,0.0,0,131522,14,1000,131522,76.15239202476032,0.0,,100.0,74.80337604520959,0.0,54.45979183333333,100.0,77.50140800431105,0.0,54.70055166666667,100.0,76.15239202476032,77.50140800431105,2850.605405386407,7423.0,2.0
A2,1000,rep11,2026-06-22T05:56:26+00:00,2026-06-22T06:00:31+00:00,245.0,609.407677239373,1.771468,2505.9353546,2686.22858395,3034.94787,0.405356,538.1820640657813,131184,0.0,0,131184,13,1000,131184,53.20113327715622,0.0,,100.0,53.1865417411174,0.0,67.54339573333333,99.9933387733351,53.21572481319504,0.0,67.72870198333334,100.0,53.20113327715622,53.21572481319504,2686.326073363363,6810.0,2.0
A2,1000,rep12,2026-06-22T06:02:39+00:00,2026-06-22T06:06:45+00:00,246.0,638.9551229662358,1.946461,3270.728418900009,4707.42193635,5177.355356,0.414443,525.1886496822528,129150,0.0009833526906697,127,129023,13,1000,129150,76.47315911304895,0.0,,100.0,76.83499198443363,0.0,72.07502375,100.0,76.11132624166429,0.0,72.3072894,99.94171523730226,76.47315911304895,76.83499198443363,4743.339280884561,8222.0,2.0
A2,1000,rep13,2026-06-22T06:08:53+00:00,2026-06-22T06:12:58+00:00,245.0,625.0951311481368,2.042963,2568.71929,2829.078559999998,3512.340763,0.427462,532.9652130061738,129899,0.0,0,129899,13,1000,129899,85.66361713941467,0.0,,100.0,87.21753495854843,0.0,78.74382986666667,100.0,84.1096993202809,0.0,78.9255385,100.0,85.66361713941467,87.21753495854843,2830.378527018177,6971.0,2.0
A2,1000,rep14,2026-06-22T06:15:06+00:00,2026-06-22T06:19:12+00:00,246.0,640.2345283330591,1.8015305,3378.201116,4018.95908075,4853.350158,0.417362,525.4000229869683,128916,0.0,0,128916,13,1000,128916,89.02985044030635,0.0,,100.0,89.12970159195363,0.0,85.39510026666666,100.0,88.92999928865908,0.0,85.60998875,100.0,89.02985044030635,89.12970159195363,4038.4205331831,8246.0,2.0
A2,1000,rep15,2026-06-22T06:21:20+00:00,2026-06-22T06:25:26+00:00,246.0,636.7583594767743,2.019331,2625.222522,2861.4418265,3660.264818,0.438578,528.1946964269296,129091,0.0,0,129091,13,1000,129091,76.6967098070846,0.0,,100.0,76.64137777363088,0.0,100.87496886666666,100.0,76.75204184053831,0.0,101.02821681666668,100.0,76.6967098070846,76.75204184053831,2867.6966837572368,7391.0,2.0
A2,1000,rep16,2026-06-22T06:27:34+00:00,2026-06-22T06:31:39+00:00,245.0,633.4592140592802,2.003035,2978.841487,3280.004892,4046.638244,0.421258,528.1873923421377,129381,0.0,0,129381,13,1000,129381,61.77034107036645,0.0,,100.0,52.37815781490582,0.0,107.70991235,100.0,71.16252432582708,0.0,107.92711838333334,100.0,61.77034107036645,71.16252432582708,3289.9675026988016,7354.0,2.0
A2,1000,rep17,2026-06-22T06:33:47+00:00,2026-06-22T06:37:52+00:00,245.0,599.5426911620859,1.791846,2440.9537258,2607.3319787,3029.328654,0.407646,541.0369475386133,131967,0.0,0,131967,13,1000,131967,70.06933545121552,0.0,,100.0,73.24985876259343,0.0,111.95146665,100.0,66.8888121398376,0.0,114.04672556666668,100.0,70.06933545121552,73.24985876259343,2619.531217443839,6764.0,2.0
A2,1000,rep18,2026-06-22T06:40:05+00:00,2026-06-22T06:44:12+00:00,247.0,605.9467131222121,1.88886,3138.6271562000006,4180.467185299999,4839.542426,0.411008,536.4792093163796,131690,0.0014275951097273,188,131502,11,1000,131690,77.57156602607493,0.0,,100.0,76.97846510239049,0.0,116.07132663333331,100.0,78.16466694975938,0.0,117.63706638333332,100.0,77.57156602607493,78.16466694975938,4179.04831325119,8164.0,2.0
A2,1000,rep19,2026-06-22T06:46:25+00:00,2026-06-22T06:50:31+00:00,246.0,593.6711208171301,1.72037,2461.5391070000005,2723.9982122999986,3158.892114,0.407018,543.8809396862039,132435,0.0,0,132435,11,1000,132435,51.43390738857399,0.0,,100.0,51.263549818998094,0.0,128.85702775,100.0,51.60426495814989,0.0,130.45631263333334,100.0,51.43390738857399,51.60426495814989,2715.64087803647,7322.0,2.0
A2,1000,rep20,2026-06-22T06:52:43+00:00,2026-06-22T06:56:50+00:00,247.0,596.8022215654938,1.895237,2475.5403144,2778.7014058,3297.349992,0.401622,541.2738737765145,132217,0.0,0,132217,10,1000,132217,49.131057910078944,0.0,,100.0,52.960991323428765,0.0,133.2148137,100.0,45.30112449672912,0.0,134.65829545,100.0,49.13105791007894,52.960991323428765,2763.1863385010147,6934.0,2.0
A2,1000,rep21,2026-06-22T10:10:21+00:00,2026-06-22T10:14:26+00:00,245.0,493.7972349116069,2.114828,2067.623287,2929.7921458000005,3464.740508,0.532745,578.9495911634906,141279,0.0,0,141279,13,1000,141279,71.49431634768732,0.5956140666666666,,100.0,71.43662051193925,0.7425968666666667,0.0,100.0,71.55201218343537,0.4486312666666666,0.0,100.0,71.49431634768732,71.55201218343537,2912.704601846837,7155.0,2.0
A2,1000,rep22,2026-06-22T10:16:35+00:00,2026-06-22T10:20:39+00:00,244.0,493.9846825321942,2.113884,1986.9754565,2341.2791875,3045.845983,0.507465,581.1095931214404,141156,0.0,0,141156,13,1000,141156,53.094336836474895,0.0,,99.99833377765928,53.129760044943374,0.0,12.27072545,99.99833377765928,53.058913628006415,0.0,12.269956316666669,99.99499983332778,53.094336836474895,53.129760044943374,2339.479308391067,7929.0,2.0
A2,1000,rep23,2026-06-22T10:22:47+00:00,2026-06-22T10:26:52+00:00,245.0,493.6785964903536,2.113401,2118.291,2572.8244649999992,3327.28154,0.521893,579.7060705677633,141225,0.0,0,141225,13,1000,141225,54.698206576701445,0.0,,100.0,54.44833333333332,0.0,16.84026475,100.0,54.948079820069566,0.0,17.067064666666667,100.0,54.698206576701445,54.948079820069566,2568.813366307368,7157.0,2.0
A2,1000,rep24,2026-06-22T10:29:00+00:00,2026-06-22T10:33:05+00:00,245.0,479.4412978212576,2.082157,1954.171623,2150.691185,2764.667528,0.523109,585.4550129850928,142541,0.0,0,142541,10,1000,142541,76.82888010954059,0.0,,100.0,76.6417362381612,0.0,21.1105877,100.0,77.01602398091998,0.0,21.37557885,100.0,76.82888010954059,77.01602398091998,2146.065077910209,8429.0,2.0
A2,1000,rep25,2026-06-22T10:35:13+00:00,2026-06-22T10:39:19+00:00,246.0,484.1416201604967,2.128002,2459.7717748000005,2989.8310128,4023.886899,0.521684,581.286859909964,142353,0.0,0,142353,13,1000,142353,74.60610812139845,0.0,,100.0,74.61333644517055,0.0,25.41841001666667,100.0,74.59887979762634,0.0,25.710350066666667,100.0,74.60610812139845,74.61333644517055,3023.341768346909,7853.0,2.0
A2,1000,rep26,2026-06-22T10:41:27+00:00,2026-06-22T10:45:31+00:00,244.0,500.726168704323,2.109929,2040.383356,2263.9143138000004,2854.460378,0.528579,578.0733314577577,140569,0.0,0,140569,13,1000,140569,53.03764037616907,0.0,,100.0,53.135,0.0,38.0803446,100.0,52.94028075233815,0.0,38.25911421666667,99.99333322222036,53.03764037616907,53.135,2281.2854729039323,7231.0,2.0
A2,1000,rep27,2026-06-22T10:47:39+00:00,2026-06-22T10:51:43+00:00,244.0,483.2074724859476,2.126538,2051.1672188,2229.4765002,2674.400819,0.534861,584.9910416219639,142185,0.0,0,142185,13,1000,142185,53.8005568744365,0.0,,100.0,53.85833333333333,0.0,42.91191211666667,100.0,53.74278041553968,0.0,43.30944901666667,100.0,53.80055687443651,53.85833333333333,2234.195367914372,7532.0,2.0
A2,1000,rep28,2026-06-22T10:53:52+00:00,2026-06-22T10:57:56+00:00,244.0,490.0053922098104,2.091288,1994.7320296,2191.8053321,3056.998699,0.521361,581.2213256649823,141572,0.0,0,141572,13,1000,141572,74.96334326862596,0.0,,100.0,75.125,0.0,47.22619371666666,100.0,74.80168653725192,0.0,47.62267248333333,99.99833544177376,74.96334326862596,75.125,2209.0381075702503,7498.0,2.0
A2,1000,rep29,2026-06-22T11:00:05+00:00,2026-06-22T11:04:11+00:00,246.0,494.5016111737327,2.0990705,2996.6245863,3262.94233305,3768.677194,0.52925,578.141734485372,141258,0.0,0,141258,13,1000,141258,76.87253180395471,0.0,,100.0,76.79333333333334,0.0,51.489765766666665,100.0,76.9517302745761,0.0,51.86336493333334,100.0,76.87253180395471,76.9517302745761,3275.573950961565,7493.0,2.0
A2,1000,rep30,2026-06-22T11:06:19+00:00,2026-06-22T11:10:25+00:00,246.0,484.80235074830256,2.081182,2297.1310335,3028.051516,3777.523969,0.515965,581.7332069830347,142206,0.0,0,142206,13,1000,142206,24.919043495216613,0.0,,100.0,25.418333333333333,0.0,64.09185828333334,100.0,24.419753657099896,0.0,64.0327661,99.9983348874384,24.919043495216613,25.418333333333333,3002.412145109554,7231.0,2.0
A2,2000,rep01,2026-06-22T05:13:11+00:00,2026-06-22T05:17:19+00:00,248.0,998.089242867942,1.339603,5381.0492624,5393.0673136000005,5651.550699,0.42483,861.5197614706121,212275,0.1024944058414792,21757,190518,18,2000,212275,55.685149750508074,0.0,,100.0,53.478078870809455,0.0,4.473603416666666,99.99833336111064,57.8922206302067,0.0,4.334839816666666,100.0,55.68514975050808,57.8922206302067,5402.452099735583,16188.0,2.0
